System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Aux Heat 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
heat,compressorHeatOff,,Sleep,73,62,67.6,44,43.9,0,0,0,0,0,,65.4,44,0,67.6,0
heat,compressorHeatOff,,Sleep,73,62,67.4,44,43.9,0,0,0,0,0,,65.4,44,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.4,45,43.9,0,0,0,0,0,,64.9,45,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.4,44,43.9,0,0,0,0,0,,64.8,44,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.4,44,43.9,0,0,0,0,0,,64.9,44,0,67.4,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,43.9,0,0,0,0,0,,65,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,42.7,0,0,0,0,0,,65,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,42.7,0,0,0,0,0,,64.8,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.2,44,42.7,0,0,0,0,0,,64.3,44,0,67.2,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,42.7,0,0,0,0,0,,64.3,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,42.7,0,0,0,0,0,,64.4,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,42.7,0,0,0,0,0,,64.5,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,67.1,44,42.7,0,0,0,0,0,,64.5,44,0,67.1,0
heat,compressorHeatOff,,Sleep,73,62,66.9,44,42.7,0,0,0,0,0,,64.4,44,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,45,42.7,0,0,0,0,0,,63.9,45,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,45,42.7,0,0,0,0,0,,64,45,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.9,44,42.7,0,0,0,0,0,,64.1,44,0,66.9,0
heat,compressorHeatOff,,Sleep,73,62,66.7,44,42.7,0,0,0,0,0,,64.2,44,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,44,42.4,0,0,0,0,0,,64.2,44,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.7,44,42.4,0,0,0,0,0,,64,44,0,66.7,0
heat,compressorHeatOff,,Sleep,73,62,66.5,45,42.4,0,0,0,0,0,,63.6,45,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,42.4,0,0,0,0,0,,63.7,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,42.4,0,0,0,0,0,,63.8,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,42.4,0,0,0,0,0,,63.9,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.5,44,41.6,0,0,0,0,0,,64,44,0,66.5,0
heat,compressorHeatOff,,Sleep,73,62,66.3,44,41.6,0,0,0,0,0,,63.8,44,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,44,41.6,0,0,0,0,0,,63.4,44,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,44,41.6,0,0,0,0,0,,63.6,44,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.3,44,41.6,0,0,0,0,0,,63.8,44,0,66.3,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.6,0,0,0,0,0,,63.9,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,64,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.7,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.3,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.5,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.2,44,41.4,0,0,0,0,0,,63.7,44,0,66.2,0
heat,compressorHeatOff,,Sleep,73,62,66.1,44,41.4,0,0,0,0,0,,63.8,44,0,66.1,0
heat,compressorHeatOff,,Sleep,73,62,66,44,40.3,0,0,0,0,0,,63.9,44,0,66,0
heat,compressorHeatOff,,Sleep,73,62,66,43,40.3,0,0,0,0,0,,63.6,43,0,66,0
heat,compressorHeatOff,,Sleep,73,62,65.9,44,40.3,0,0,0,0,0,,63.2,44,0,65.9,0
heat,compressorHeatOff,,Sleep,73,62,65.8,44,40.3,0,0,0,0,0,,63.4,44,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,44,40.3,0,0,0,0,0,,63.5,44,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,44,40.3,0,0,0,0,0,,63.7,44,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.8,44,40.4,0,0,0,0,0,,63.7,44,0,65.8,0
heat,compressorHeatOff,,Sleep,73,62,65.7,44,40.4,0,0,0,0,0,,63.3,44,0,65.7,0
heat,compressorHeatOff,,Sleep,73,62,65.6,44,40.4,0,0,0,0,0,,63,44,0,65.6,0
heat,compressorHeatOff,,Sleep,73,62,65.6,44,40.4,0,0,0,0,0,,63.2,44,0,65.6,0
heat,compressorHeatOff,,Sleep,73,62,65.6,44,40.4,0,0,0,0,0,,63.4,44,0,65.6,0
heat,compressorHeatOff,,Sleep,73,62,65.5,44,40.4,0,0,0,0,0,,63.5,44,0,65.5,0
heat,compressorHeatOff,,Sleep,73,62,65.4,44,41.7,0,0,0,0,0,,63.4,44,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,44,41.7,0,0,0,0,0,,63,44,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,44,41.7,0,0,0,0,0,,62.8,44,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,44,41.7,0,0,0,0,0,,63,44,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,44,41.7,0,0,0,0,0,,63.2,44,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.4,44,41.7,0,0,0,0,0,,63.3,44,0,65.4,0
heat,compressorHeatOff,,Sleep,73,62,65.3,44,41.4,0,0,0,0,0,,63.2,44,0,65.3,0
heat,compressorHeatOff,,Sleep,73,62,65.3,44,41.4,0,0,0,0,0,,62.7,44,0,65.3,0
heat,compressorHeatOff,,Sleep,73,62,65.3,44,41.4,0,0,0,0,0,,62.5,44,0,65.3,0
heat,compressorHeatOff,,Sleep,73,62,65.3,44,41.4,0,0,0,0,0,,62.7,44,0,65.3,0
heat,compressorHeatOff,,Sleep,73,62,65.3,44,41.4,0,0,0,0,0,,62.8,44,0,65.3,0
heat,compressorHeatOff,,Sleep,73,62,65.3,44,41.4,0,0,0,0,0,,62.8,44,0,65.3,0
heat,compressorHeatOff,,Sleep,73,62,65.3,44,40.5,0,0,0,0,0,,62.7,44,0,65.3,0
heat,compressorHeatOff,,Sleep,73,62,65.1,44,40.5,0,0,0,0,0,,62.3,44,0,65.1,0
heat,compressorHeatOff,,Sleep,73,62,65.1,44,40.5,0,0,0,0,0,,62.2,44,0,65.1,0
heat,compressorHeatOff,,Sleep,73,62,65.1,44,40.5,0,0,0,0,0,,62.4,44,0,65.1,0
heat,compressorHeatOff,,Sleep,73,62,65.1,44,40.5,0,0,0,0,0,,62.5,44,0,65.1,0
heat,compressorHeatOff,,Sleep,73,62,64.9,44,40.5,0,0,0,0,0,,62.5,44,0,64.9,0
heat,compressorHeatOff,,Sleep,73,62,64.9,44,40.6,0,0,0,0,0,,62.5,44,0,64.9,0
heat,compressorHeatOff,,Sleep,73,62,64.9,44,40.6,0,0,0,0,0,,62,44,0,64.9,0
heat,compressorHeatOff,,Sleep,73,62,64.7,45,40.6,0,0,0,0,0,,62,45,0,64.7,0
heat,compressorHeatOff,,Sleep,73,62,64.8,44,40.6,0,0,0,0,0,,62.1,44,0,64.8,0
heat,compressorHeatOff,,Sleep,73,62,64.7,44,40.6,0,0,0,0,0,,62.3,44,1,64.7,0
heat,compressorHeatOff,,Sleep,73,62,64.7,44,40.6,0,0,0,0,0,,62.2,44,0,64.7,0
heat,compressorHeatOff,,Sleep,73,62,64.7,44,40.5,0,0,0,0,0,,62.2,44,0,64.7,0
heat,compressorHeatOff,,Sleep,73,62,64.6,45,40.5,0,0,225,0,225,,61.7,45,0,64.6,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,64.5,46,40.5,0,0,300,0,300,,61.4,46,0,64.5,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,64.8,46,40.5,0,0,300,0,300,,61.3,46,0,64.8,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,65.2,47,40.5,0,0,300,0,300,,61.3,47,0,65.2,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,65.4,48,40.5,0,0,300,0,300,,61.3,48,0,65.4,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,65.6,48,40.5,0,0,300,0,300,,61.3,48,0,65.6,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,65.9,48,40.5,0,0,300,0,300,,61.3,48,0,65.9,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.2,48,40.5,0,0,300,0,300,,61.4,48,0,66.2,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.3,48,40.5,0,0,300,0,300,,61.5,48,0,66.3,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.5,48,40.5,0,0,300,0,300,,61.5,48,0,66.5,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.7,48,40.5,0,0,300,0,300,,61.6,48,0,66.7,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.9,48,40.8,0,0,300,0,300,,61.6,48,0,66.9,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.1,48,40.8,0,0,300,0,300,,61.7,48,0,67.1,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.2,48,40.8,0,0,300,0,300,,61.8,48,0,67.2,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.2,48,40.8,0,0,300,0,300,,61.9,48,0,67.2,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.4,48,40.8,0,0,300,0,300,,61.9,48,0,67.4,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.6,48,40.8,0,0,300,0,300,,62,48,1,67.6,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.8,48,41.3,0,0,300,0,300,,62,48,1,67.8,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,68,48,41.3,0,0,300,0,300,,62.1,48,1,68,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,68.2,49,41.3,0,0,300,0,300,,62.2,49,1,68.2,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,68.4,50,41.3,0,0,300,0,300,,62.4,50,1,68.4,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,68.6,49,41.3,0,0,300,0,300,,62.6,49,0,68.6,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,68.6,49,41.3,0,0,300,0,300,,62.8,49,0,68.7,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,68.2,49,40.8,0,0,300,0,300,,63,49,0,68.8,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.6,49,40.8,0,0,300,0,300,,63.1,49,0,68.9,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,67.2,49,40.8,0,0,300,0,300,,63.2,49,1,69,0
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.8,49,40.8,0,0,300,0,300,,63.3,49,0,69.1,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73,62,66.6,49,40.8,0,0,300,0,300,,63.3,49,0,69.3,1
heat,compressorHeatStage1On,(SmartRecovery),Sleep,73.2,62.2,66.4,49,40.8,0,0,300,0,300,,63.4,49,0,69.4,1
heat,compressorHeatStage1On,,Home,78,67,66.4,48,41.1,0,0,300,0,300,,63.4,48,0,69.4,0
heat,compressorHeatStage1On,,Home,78,67,66.5,48,41.1,0,0,300,0,300,,63.5,48,1,69.5,0
heat,compressorHeatStage1On,,Home,78,67,66.6,48,41.1,0,0,285,0,300,,63.6,48,0,69.7,0
heat,compressorHeatOff,,Home,78,67,66.8,47,41.1,0,0,0,0,30,,63.8,47,0,69.9,0
heat,compressorHeatOff,,Home,78,67,67,47,41.1,0,0,0,0,0,,64.3,47,0,69.8,0
heat,compressorHeatOff,,Home,78,67,66.9,46,41.1,0,0,0,0,0,,64.4,46,1,69.4,1
heat,compressorHeatOff,,Home,78,67,66.7,46,41.6,0,0,0,0,0,,64.5,46,1,69,1
heat,compressorHeatOff,,Home,78,67,66.6,46,41.6,0,0,0,0,0,,64.5,46,0,68.8,0
heat,compressorHeatOff,,Home,78,67,66.4,46,41.6,0,0,180,0,180,,64.3,46,0,68.6,0
heat,compressorHeatStage1On,,Home,78,67,66.2,46,41.6,0,0,300,0,300,,64,46,0,68.5,0
heat,compressorHeatStage1On,,Home,78,67,66.1,46,41.6,0,0,300,0,300,,63.7,46,0,68.6,0
heat,compressorHeatStage1On,,Home,78,67,66.2,47,41.6,0,0,300,0,300,,63.5,47,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,66.2,48,42.9,0,0,300,0,300,,63.4,48,0,69.1,0
heat,compressorHeatStage1On,,Home,78,67,66.4,48,42.9,0,0,300,0,300,,63.4,48,0,69.4,0
heat,compressorHeatStage1On,,Home,78,67,66.5,48,42.9,0,0,285,0,300,,63.4,48,0,69.6,0
heat,compressorHeatOff,,Home,78,67,66.6,48,42.9,0,0,0,0,30,,63.4,48,0,69.8,0
heat,compressorHeatOff,,Home,78,67,66.7,47,42.9,0,0,0,0,0,,63.9,47,0,69.7,0
heat,compressorHeatOff,,Home,78,67,66.7,46,42.9,0,0,0,0,0,,64.2,46,0,69.3,0
heat,compressorHeatOff,,Home,78,67,66.7,46,43.6,0,0,0,0,0,,64.4,46,0,68.9,0
heat,compressorHeatOff,,Home,78,67,66.6,46,43.6,0,0,0,0,0,,64.5,46,0,68.8,0
heat,compressorHeatOff,,Home,78,67,66.5,45,43.6,0,0,165,0,165,,64.4,45,0,68.7,0
heat,compressorHeatStage1On,,Home,78,67,66.2,46,43.6,0,0,300,0,300,,64.1,46,0,68.5,0
heat,compressorHeatStage1On,,Home,78,67,66.2,47,43.6,0,0,300,0,300,,63.8,47,0,68.7,0
heat,compressorHeatStage1On,,Home,78,67,66.3,48,43.6,0,0,300,0,300,,63.7,48,0,69,0
heat,compressorHeatStage1On,,Home,78,67,66.5,48,43.7,0,0,300,0,300,,63.7,48,0,69.4,0
heat,compressorHeatStage1On,,Home,78,67,66.6,48,43.7,0,0,300,0,300,,63.7,48,0,69.6,0
heat,compressorHeatOff,,Home,78,67,66.7,48,43.7,0,0,0,0,45,,63.8,48,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67,47,43.7,0,0,0,0,0,,64.2,47,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67,46,43.7,0,0,0,0,0,,64.6,46,0,69.4,0
heat,compressorHeatOff,,Home,78,67,66.9,46,43.7,0,0,0,0,0,,64.9,46,0,69,0
heat,compressorHeatOff,,Home,78,67,67,46,44.2,0,0,0,0,0,,65,46,0,69,0
heat,compressorHeatOff,,Home,78,67,66.8,46,44.2,0,0,0,0,0,,64.9,46,0,68.7,0
heat,compressorHeatOff,,Home,78,67,66.6,46,44.2,0,0,0,0,0,,64.6,46,0,68.7,0
heat,compressorHeatOff,,Home,78,67,66.6,46,44.2,0,0,0,0,0,,64.8,46,0,68.5,0
heat,compressorHeatOff,,Home,78,67,66.6,46,44.2,0,0,0,0,0,,65,46,0,68.3,0
heat,compressorHeatOff,,Home,78,67,66.6,46,44.2,0,0,0,0,0,,65.1,46,0,68.1,0
heat,compressorHeatOff,,Home,78,67,66.6,44,44.6,0,0,0,0,0,,65.1,44,0,68.1,0
heat,compressorHeatOff,,Home,78,67,66.4,44,44.6,0,0,240,0,240,,64.9,44,0,68,0
heat,compressorHeatStage1On,,Home,78,67,66.1,45,44.6,0,0,300,0,300,,64.4,45,0,68,0
heat,compressorHeatStage1On,,Home,78,67,66.1,46,44.6,0,0,300,0,300,,64.1,46,1,68.2,0
heat,compressorHeatStage1On,,Home,78,67,66,46,44.6,0,0,300,0,300,,63.9,46,0,68.5,0
heat,compressorHeatStage1On,,Home,78,67,65.8,47,44.6,0,0,300,0,300,,63.8,47,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,65.6,48,44.3,0,0,300,0,300,,63.9,48,0,69.1,0
heat,compressorHeatStage1On,,Home,78,67,65.3,48,44.3,0,0,300,0,300,,63.9,48,0,69.3,0
heat,compressorHeatStage1On,,Home,78,67,64.9,48,44.3,0,0,300,0,300,,64,48,1,69.6,0
heat,compressorHeatStage1On,,Home,78,67,64.2,48,44.3,0,0,300,0,300,,64,48,1,69.8,0
heat,compressorHeatStage1On,,Home,78,67,64,48,44.3,0,0,300,0,300,,64,48,1,69.9,0
heat,compressorHeatStage1On,,Home,78,67,64.2,48,44.3,0,0,300,0,300,,64.1,48,1,70.2,1
heat,compressorHeatStage1On,,Home,78,67,65,48,45,0,0,300,0,300,,64.2,48,0,70.4,1
heat,compressorHeatStage1On,,Home,78,67,65.8,48,45,0,0,300,0,300,,64.3,48,0,70.6,0
heat,compressorHeatStage1On,,Home,78,67,66.5,48,45,0,0,195,0,240,,64.4,48,1,70.8,0
heat,compressorHeatOff,,Home,78,67,67.1,48,45,0,0,0,0,0,,64.6,48,0,70.9,0
heat,compressorHeatOff,,Home,78,67,67.6,47,45,0,0,0,0,0,,65.1,47,1,70.7,0
heat,compressorHeatOff,,Home,78,67,67.7,46,45,0,0,0,0,0,,65.2,46,1,70.3,0
heat,compressorHeatOff,,Home,78,67,67.5,46,46.1,0,0,0,0,0,,65.2,46,1,70,0
heat,compressorHeatOff,,Home,78,67,67.3,46,46.1,0,0,0,0,0,,65.3,46,0,69.8,0
heat,compressorHeatOff,,Home,78,67,66.8,46,46.1,0,0,0,0,0,,65.1,46,0,69.6,0
heat,compressorHeatOff,,Home,78,67,66.4,46,46.1,0,0,225,0,225,,64.9,46,0,69.5,0
heat,compressorHeatStage1On,,Home,78,67,65.8,46,46.1,0,0,300,0,300,,64.7,46,0,69.4,0
heat,compressorHeatStage1On,,Home,78,67,65,46,46.1,0,0,300,0,300,,64.4,46,0,69.7,0
heat,compressorHeatStage1On,,Home,78,67,64.3,46,46.4,0,0,300,0,300,,64.2,46,0,70.1,0
heat,compressorHeatStage1On,,Home,78,67,64.9,47,46.4,0,0,300,0,300,,64.1,47,0,70.3,0
heat,compressorHeatStage1On,,Home,78,67,65.6,48,46.4,0,0,300,0,300,,64,48,0,70.6,0
heat,compressorHeatStage1On,,Home,78,67,66.1,48,46.4,0,0,300,0,300,,64,48,1,70.9,1
heat,compressorHeatStage1On,,Home,78,67,66.7,48,46.4,0,0,105,0,150,,64,48,0,71.2,1
heat,compressorHeatOff,,Home,78,67,67.4,48,46.4,0,0,0,0,0,,64.4,48,0,71.4,1
heat,compressorHeatOff,,Home,78,67,67.9,46,43.7,0,0,0,0,0,,64.9,46,0,71.2,0
heat,compressorHeatOff,,Home,78,67,68.1,46,43.7,0,0,0,0,0,,65.2,46,0,71,0
heat,compressorHeatOff,,Home,78,67,68,46,43.7,0,0,0,0,0,,65.3,46,0,70.8,0
heat,compressorHeatOff,,Home,78,67,68,45,43.7,0,0,0,0,0,,65.4,45,0,70.6,0
heat,compressorHeatOff,,Home,78,67,68,45,43.7,0,0,0,0,0,,65.1,45,0,70.5,0
heat,compressorHeatOff,,Home,78,67,68.2,46,43.7,0,0,0,0,0,,65.3,46,0,70.4,0
heat,compressorHeatOff,,Home,78,67,68,44,43.9,0,0,0,0,0,,65.4,44,0,70.3,0
heat,compressorHeatOff,,Home,78,67,67.8,44,43.9,0,0,0,0,0,,65.6,44,0,70.2,0
heat,compressorHeatOff,,Home,78,67,67.8,44,43.9,0,0,0,0,0,,65.6,44,0,70.1,0
heat,compressorHeatOff,,Home,78,67,67.8,44,43.9,0,0,0,0,0,,65.5,44,1,70.1,1
heat,compressorHeatOff,,Home,78,67,67.5,45,43.9,0,0,0,0,0,,65,45,1,70.1,1
heat,compressorHeatOff,,Home,78,67,67.6,46,43.9,0,0,0,0,0,,65.2,46,0,70,1
heat,compressorHeatOff,,Home,78,67,67.7,46,43.9,0,0,0,0,0,,65.5,46,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.7,46,43.9,0,0,0,0,0,,65.8,46,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.8,45,43.9,0,0,0,0,0,,65.9,45,1,69.8,0
heat,compressorHeatOff,,Home,78,67,67.7,44,43.9,0,0,0,0,0,,65.9,44,1,69.7,0
heat,compressorHeatOff,,Home,78,67,67.5,45,43.9,0,0,0,0,0,,65.5,45,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.5,46,43.9,0,0,0,0,0,,65.6,46,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.4,46,43.9,0,0,0,0,0,,65.8,46,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.3,44,43.9,0,0,0,0,0,,65.9,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.1,44,43.9,0,0,0,0,0,,66,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,66.9,44,43.9,0,0,0,0,0,,65.9,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,66.9,45,43.9,0,0,0,0,0,,65.5,45,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.2,46,43.9,0,0,0,0,0,,65.6,46,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.5,44,45,0,0,0,0,0,,65.8,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.7,44,45,0,0,0,0,0,,65.9,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.8,44,45,0,0,0,0,0,,66,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.6,44,45,0,0,0,0,0,,65.7,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.5,45,45,0,0,0,0,0,,65.3,45,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.6,46,45,0,0,0,0,0,,65.4,46,0,69.7,0
heat,compressorHeatOff,,Home,78,67,67.6,44,44.9,0,0,0,0,0,,65.6,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.6,44,44.9,0,0,0,0,0,,65.7,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.6,44,44.9,0,0,0,0,0,,65.7,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.5,44,44.9,0,0,0,0,0,,65.4,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.3,45,44.9,0,0,0,0,0,,65.1,45,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.4,46,44.9,0,0,0,0,0,,65.2,46,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.5,44,46.9,0,0,0,0,0,,65.4,44,0,69.6,0
heat,compressorHeatOff,,Home,78,67,67.4,44,46.9,0,0,0,0,0,,65.5,44,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67.4,44,46.9,0,0,0,0,0,,65.5,44,0,69.4,0
heat,compressorHeatOff,,Home,78,67,67.1,44,46.9,0,0,0,0,0,,65.1,44,0,69.2,0
heat,compressorHeatOff,,Home,78,67,67,45,46.9,0,0,0,0,0,,64.8,45,0,69.2,0
heat,compressorHeatOff,,Home,78,67,67,45,46.9,0,0,0,0,0,,65,45,0,69,0
heat,compressorHeatOff,,Home,78,67,67.1,44,46.6,0,0,0,0,0,,65.2,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67.1,44,46.6,0,0,0,0,0,,65.3,44,0,69,0
heat,compressorHeatOff,,Home,78,67,67,44,46.6,0,0,0,0,0,,65.2,44,0,68.9,0
heat,compressorHeatOff,,Home,78,67,66.7,44,46.6,0,0,0,0,0,,64.8,44,0,68.7,0
heat,compressorHeatOff,,Home,78,67,66.5,45,46.6,0,0,15,0,15,,64.5,45,1,68.7,0
heat,compressorHeatStage1On,,Home,78,67,66.3,44,46.6,0,0,300,0,300,,64.4,44,1,68.7,0
heat,compressorHeatStage1On,,Home,78,67,65.9,46,44.9,0,0,300,0,300,,64.1,46,1,68.7,0
heat,compressorHeatStage1On,,Home,78,67,65.5,46,44.9,0,0,300,0,300,,63.9,46,0,68.9,0
heat,compressorHeatStage1On,,Home,78,67,65,46,44.9,0,0,300,0,300,,63.7,46,0,69.1,0
heat,compressorHeatStage1On,,Home,78,67,64.4,48,44.9,0,0,300,0,300,,63.6,48,0,69.3,0
heat,compressorHeatStage1On,,Home,78,67,63.6,48,44.9,0,0,300,0,300,,63.5,48,0,69.5,0
heat,compressorHeatStage1On,,Home,78,67,63.5,48,44.9,0,0,300,0,300,,63.5,48,0,69.7,0
heat,compressorHeatStage1On,,Home,78,67,63.6,48,44.9,0,0,300,0,300,,63.5,48,0,69.9,0
heat,compressorHeatStage1On,,Home,78,67,64.4,48,44.9,0,0,300,0,300,,63.5,48,0,70.1,0
heat,compressorHeatStage1On,,Home,78,67,65.1,48,44.9,0,0,300,0,300,,63.6,48,0,70.2,0
heat,compressorHeatStage1On,,Home,78,67,65.8,48,44.9,0,0,300,0,300,,63.6,48,0,70.4,0
heat,compressorHeatStage1On,,Home,78,67,66.4,48,44.9,0,0,225,0,270,,63.7,48,0,70.6,0
heat,compressorHeatOff,,Home,78,67,66.9,48,44.9,0,0,0,0,0,,63.9,48,0,70.7,0
heat,compressorHeatOff,,Home,78,67,67.4,47,44.5,0,0,0,0,0,,64.4,47,0,70.5,0
heat,compressorHeatOff,,Home,78,67,67.5,46,44.5,0,0,0,0,0,,64.7,46,0,70.3,0
heat,compressorHeatOff,,Home,78,67,67.5,46,44.5,0,0,0,0,0,,64.9,46,0,70.1,0
heat,compressorHeatOff,,Home,78,67,67.4,46,44.5,0,0,0,0,0,,65,46,0,69.9,0
heat,compressorHeatOff,,Home,78,67,67.2,46,44.5,0,0,0,0,0,,64.8,46,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.2,46,44.5,0,0,0,0,0,,64.7,46,0,69.8,0
heat,compressorHeatOff,,Home,78,67,67.3,46,44.1,0,0,0,0,0,,64.9,46,0,69.7,0
heat,compressorHeatOff,,Home,78,67,67.3,46,44.1,0,0,0,0,0,,65.1,46,0,69.5,0
heat,compressorHeatOff,,Home,78,67,67.1,45,44.1,0,0,0,0,0,,65.1,45,1,69.3,0
heat,compressorHeatOff,,Home,78,67,66.9,45,44.1,0,0,0,0,0,,65.2,45,1,69.2,0
heat,compressorHeatOff,,Home,78,67,66.5,45,44.1,0,0,135,0,135,,64.9,45,0,69.1,0
heat,compressorHeatStage1On,,Home,78,67,65.9,46,44.1,0,0,300,0,300,,64.6,46,0,69,0
heat,compressorHeatStage1On,,Home,78,67,65.4,46,44.1,0,0,300,0,300,,64.4,46,0,69.2,0
heat,compressorHeatStage1On,,Home,78,67,64.9,46,44.1,0,0,300,0,300,,64.4,46,0,69.5,0
heat,compressorHeatStage1On,,Home,78,67,64.4,48,44.1,0,0,300,0,300,,64.4,48,0,69.8,0
